date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
12/2/2015,125.0327,125.2811,123.764,123.9414,3725363,3725363,-1.4018,-1.118,124.4916,2-Dec-15,-0.211417206
12/3/2015,124.2963,124.8552,122.6018,123.2494,5909588,5909588,-0.692013,-0.558,123.323,3-Dec-15,-0.215820088
12/4/2015,122.513,125.1125,122.4243,124.5891,4571608,4571608,1.3397,1.087,124.5225,4-Dec-15,-0.207296185
12/7/2015,124.3495,124.5713,123.1518,123.8084,3279376,3279376,-0.780733,-0.627,123.7412,7-Dec-15,-0.212263425
12/8/2015,122.6816,123.3736,122.0162,122.4776,3905155,3905155,-1.3308,-1.075,122.6235,8-Dec-15,-0.2207307
12/9/2015,121.8831,124.0656,120.8629,121.2,4614993,4614993,-1.2776,-1.043,121.9753,9-Dec-15,-0.228859488
12/10/2015,121.5726,122.3001,120.4105,121.3508,4222329,4222329,0.150822,0.124,121.3071,10-Dec-15,-0.227900016
12/11/2015,119.9757,120.162,118.8046,119.3901,5333567,5333567,-1.9607,-1.616,119.5232,11-Dec-15,-0.240375059
12/14/2015,120.0466,120.783,118.9022,120.5967,5143787,5143787,1.2066,1.011,120.0594,14-Dec-15,-0.232698012
12/15/2015,121.9009,123.2938,121.7944,122.2469,4238546,4238546,1.6502,1.368,122.6338,15-Dec-15,-0.222198539
12/16/2015,123.4269,123.8971,122.2469,123.5777,4345474,4345474,1.3308,1.089,123.3111,16-Dec-15,-0.213731264
12/17/2015,123.6309,123.764,120.9316,121.3242,4089539,4089539,-2.2535,-1.824,121.896,17-Dec-15,-0.22806926
12/18/2015,121.0226,121.5105,119.1239,119.6829,10026106,10026106,-1.6413,-1.353,120.4126,18-Dec-15,-0.238512106
12/21/2015,120.508,120.508,118.9022,120.2152,5617475,5617475,0.53232,0.445,119.7401,21-Dec-15,-0.235125323
12/22/2015,120.5523,122.6018,120.3483,122.3711,4263828,4263828,2.1559,1.793,121.9325,22-Dec-15,-0.221408311
12/23/2015,122.6994,123.591,122.5308,122.9123,5164916,5164916,0.541191,0.442,123.0523,23-Dec-15,-0.217964902
12/24/2015,122.8147,123.2139,122.5308,122.655,1495226,1495226,-0.257287,-0.209,122.7922,24-Dec-15,-0.219601985
12/28/2015,122.2025,122.4731,121.1379,122.0872,3143412,3143412,-0.567808,-0.463,121.8399,28-Dec-15,-0.223214638
12/29/2015,122.655,124.2608,122.6106,124.0124,3943691,3943691,1.9252,1.577,123.8777,29-Dec-15,-0.210965465
12/30/2015,123.835,124.598,123.5156,123.622,2989367,2989367,-0.390367,-0.315,124.1725,30-Dec-15,-0.213449403
12/31/2015,123.3825,123.4091,122.0517,122.0961,3462077,3462077,-1.526,-1.234,122.5912,31-Dec-15,-0.223158011
1/4/2016,120.3039,120.6322,119.0973,120.6144,5229381,5229381,-1.4816,-1.213,119.9595,4-Jan-16,-0.232585395
1/5/2016,121.3331,121.4484,119.6386,120.5257,3924793,3924793,-0.088719,-0.074,120.3878,5-Jan-16,-0.233149753
1/6/2016,119.2215,120.2862,118.5473,119.9224,4310939,4310939,-0.603293,-0.501,119.7006,6-Jan-16,-0.236988276
1/7/2016,118.6182,119.7893,117.4915,117.873,7025760,7025760,-2.0494,-1.709,118.4398,7-Jan-16,-0.250027677
1/8/2016,118.1569,118.7212,116.5067,116.7818,4762706,4762706,-1.0913,-0.926,117.5011,8-Jan-16,-0.256970487
1/11/2016,116.9414,118.7247,116.8971,118.2013,4974436,4974436,1.4195,1.216,117.9977,11-Jan-16,-0.247938853
1/12/2016,118.5739,118.6892,116.3382,117.9085,5078678,5078678,-0.292777,-0.248,117.4699,12-Jan-16,-0.249801807
1/13/2016,118.4408,119.1327,116.3115,116.3736,4700115,4700115,-1.5349,-1.302,117.5765,13-Jan-16,-0.259567678
1/14/2016,117.0479,118.6981,116.418,117.9174,5709615,5709615,1.5437,1.327,117.8849,14-Jan-16,-0.24974518
1/15/2016,115.3445,116.1164,114.3331,115.3622,9008460,9008460,-2.5551,-2.167,115.2142,15-Jan-16,-0.266002756
1/19/2016,115.4332,117.1987,113.6145,113.6588,9979587,9979587,-1.7034,-1.477,114.9333,19-Jan-16,-0.276840716
1/20/2016,105.0974,110.0036,104.6893,108.1138,16157796,16157796,-5.545,-4.879,107.6335,20-Jan-16,-0.312121031
1/21/2016,107.617,110.9884,106.9739,109.0454,8851641,8851641,0.931555,0.862,109.2488,21-Jan-16,-0.306193684
1/22/2016,110.6069,110.669,108.034,108.6816,9238362,9238362,-0.363749,-0.334,108.9385,22-Jan-16,-0.308508378
1/25/2016,108.3268,110.2165,107.9186,108.309,5445956,5445956,-0.372624,-0.343,109.0158,25-Jan-16,-0.310879062
1/26/2016,108.4598,109.6664,108.451,108.7615,4617777,4617777,0.452472,0.418,108.9424,26-Jan-16,-0.30800001
1/27/2016,108.8857,109.4535,107.0403,107.3154,5026367,5026367,-1.4461,-1.33,108.0551,27-Jan-16,-0.317200887
1/28/2016,107.5815,108.9744,107.3597,108.4332,3942537,3942537,1.1179,1.042,108.2907,28-Jan-16,-0.310088834
1/29/2016,109.3737,110.7133,109.0897,110.7133,8248087,8248087,2.2801,2.103,110.3831,29-Jan-16,-0.295581594
2/1/2016,110.3673,111.1569,109.7552,110.7488,3574884,3574884,0.035488,0.032,110.6073,1-Feb-16,-0.295355724
2/2/2016,109.7197,110.1366,108.8058,109.072,3287318,3287318,-1.6768,-1.514,109.1883,2-Feb-16,-0.30602444
2/3/2016,110.0036,111.2988,108.4953,110.6512,6223534,6223534,1.5792,1.448,110.175,3-Feb-16,-0.295976708
2/4/2016,110.9706,114.0048,110.8996,113.2507,5266450,5266450,2.5995,2.349,112.9836,4-Feb-16,-0.279437271
2/5/2016,112.8692,114.129,111.6538,114.0669,7177706,7177706,0.816221,0.721,113.1716,5-Feb-16,-0.274244161
2/8/2016,112.9287,114.282,111.2526,113.807,7364043,7364043,-0.259941,-0.228,112.7148,8-Feb-16,-0.275897787
2/9/2016,113.0362,113.7622,110.93,111.1989,5957204,5957204,-2.6081,-2.292,111.9046,9-Feb-16,-0.292491942
2/10/2016,112.0324,112.2923,107.4077,107.7214,6469133,6469133,-3.4775,-3.127,109.4177,10-Feb-16,-0.314617694
2/11/2016,106.4577,107.2464,104.7736,105.6241,7307632,7307632,-2.0972,-1.947,105.8951,11-Feb-16,-0.32796186
2/12/2016,106.8879,108.4922,106.0723,108.4832,4936514,4936514,2.8591,2.707,107.7783,12-Feb-16,-0.309770707
2/16/2016,109.1913,110.3205,108.7521,110.0068,4061382,4061382,1.5236,1.404,109.7253,16-Feb-16,-0.300076732
2/17/2016,110.8762,113.4395,110.4639,113.0183,4820982,4820982,3.0114,2.737,112.641,17-Feb-16,-0.280915927
2/18/2016,116.5137,120.0987,116.2896,118.7095,9951644,9951644,5.6912,5.036,118.8653,18-Feb-16,-0.244705408
2/19/2016,118.6289,119.785,117.2665,119.2742,5125276,5125276,0.564643,0.476,118.8466,19-Feb-16,-0.241112478
2/22/2016,119.9553,120.3766,118.6737,119.8926,4457444,4457444,0.618419,0.518,119.5615,22-Feb-16,-0.23717788
2/23/2016,119.3279,119.5699,118.3152,118.6647,3439731,3439731,-1.2279,-1.024,118.9323,23-Feb-16,-0.24499045
2/24/2016,117.9029,119.6416,116.2269,119.0232,4122624,4122624,0.358504,0.302,117.9464,24-Feb-16,-0.242709477
2/25/2016,119.4624,120.5558,117.3024,120.5469,4358305,4358305,1.5236,1.28,119.1531,25-Feb-16,-0.233014867
2/26/2016,120.5558,120.9233,118.2614,118.3331,4386249,4386249,-2.2138,-1.836,118.9,26-Feb-16,-0.24710027
2/29/2016,118.3062,119.5251,117.3203,117.4368,4427994,4427994,-0.896259,-0.757,118.0542,29-Feb-16,-0.252803019
3/1/2016,118.5213,120.6723,118.3331,120.4303,3788514,3788514,2.9935,2.549,120.035,1-Mar-16,-0.23375674
3/2/2016,119.8298,123.1819,119.3996,122.1601,5217230,5217230,1.7298,1.436,121.8044,2-Mar-16,-0.222750808
3/3/2016,122.9847,123.6481,121.954,123.5045,5156429,5156429,1.3444,1.101,122.9587,3-Mar-16,-0.214197002
3/4/2016,123.267,124.9564,122.8054,123.5045,3968423,3968423,0,0,123.7661,4-Mar-16,-0.214197002
3/7/2016,123.0385,125.9334,122.6726,125.6107,5170975,5170975,2.1062,1.705,125.0703,7-Mar-16,-0.200796209
3/8/2016,125.2164,125.79,123.1639,124.6428,5579131,5579131,-0.96796,-0.771,124.776,8-Mar-16,-0.206954517
3/9/2016,124.8579,127.4212,124.7862,125.8437,4406481,4406481,1.201,0.964,126.2472,9-Mar-16,-0.199313736
3/10/2016,126.5876,126.7938,123.7644,125.6466,4020554,4020554,-0.19718,-0.157,125.2101,10-Mar-16,-0.200567794
3/11/2016,127.0268,128.0966,125.9334,127.5915,4421948,4421948,1.9449,1.548,127.1817,11-Mar-16,-0.188193279
3/14/2016,127.2778,128.3353,126.4084,127.9679,4048862,4048862,0.37643,0.295,127.7402,14-Mar-16,-0.185798417
3/15/2016,127.0358,128.4608,126.8565,128.1292,3707538,3707538,0.161326,0.126,127.9454,15-Mar-16,-0.184772138
3/16/2016,127.8245,129.85,127.3674,129.7694,4221939,4221939,1.6402,1.28,129.1176,16-Mar-16,-0.174336291
3/17/2016,129.7604,132.0369,129.4646,131.7859,5821180,5821180,2.0166,1.554,131.285,17-Mar-16,-0.161506218
3/18/2016,132.1086,132.2072,130.4147,131.8308,12089716,12089716,0.044813,0.034,131.7646,18-Mar-16,-0.16122054
3/21/2016,132.019,133.2827,131.4992,133.211,3721648,3721648,1.3802,1.047,132.6841,21-Mar-16,-0.152438955
3/22/2016,132.7001,133.7936,132.503,132.736,4081925,4081925,-0.475018,-0.357,133.1157,22-Mar-16,-0.155461164
3/23/2016,132.6464,132.6732,130.0741,130.3161,4764221,4764221,-2.4199,-1.823,130.8715,23-Mar-16,-0.170857887
3/24/2016,129.9397,132.8435,129.5005,132.6015,5044535,5044535,2.2855,1.754,131.6841,24-Mar-16,-0.156316926
3/28/2016,132.4223,133.2289,131.9562,133.0049,3265084,3265084,0.403318,0.304,132.7153,28-Mar-16,-0.153750275
3/29/2016,132.2789,134.2238,132.1982,133.8384,3138545,3138545,0.833522,0.627,133.3258,29-Mar-16,-0.148447094
3/30/2016,134.3941,134.8063,132.9332,133.0138,3331216,3331216,-0.824559,-0.616,133.8316,30-Mar-16,-0.153693649
3/31/2016,134.2507,137.2173,133.8653,135.7384,6780567,6780567,2.7246,2.048,135.9892,31-Mar-16,-0.136358257
4/1/2016,134.896,137.0918,134.6629,136.6974,3925531,3925531,0.958998,0.707,136.4017,1-Apr-16,-0.130256576
4/4/2016,136.5361,137.5937,136.1507,136.2941,3931222,3931222,-0.403318,-0.295,136.7644,4-Apr-16,-0.132822591
4/5/2016,135.7205,135.8729,134.1252,134.4389,3337012,3337012,-1.8553,-1.361,134.938,5-Apr-16,-0.144626385
4/6/2016,134.3492,134.5733,132.4761,134.4568,4194606,4194606,0.017923,0.013,133.9404,6-Apr-16,-0.144512495
4/7/2016,133.6054,134.0804,132.6464,132.8704,3662968,3662968,-1.5864,-1.18,133.0784,7-Apr-16,-0.154606038
4/8/2016,133.5964,134.4299,132.7539,133.8563,3293822,3293822,0.985886,0.742,133.8026,8-Apr-16,-0.148333204
4/11/2016,134.6719,136.1866,133.7398,133.7667,3846128,3846128,-0.089625,-0.067,134.5931,11-Apr-16,-0.148903288
4/12/2016,134.0893,134.5375,133.1662,134.1073,3595750,3595750,0.340576,0.255,133.977,12-Apr-16,-0.146736205
4/13/2016,135.1111,135.5413,134.1073,135.5413,3168392,3168392,1.434,1.069,135.2439,13-Apr-16,-0.137612315
4/14/2016,135.7833,136.9125,134.7794,135.4785,3176500,3176500,-0.062737,-0.046,135.5599,14-Apr-16,-0.138011883
4/15/2016,135.371,136.321,135.2993,135.9804,3657576,3657576,0.501905,0.37,135.8658,15-Apr-16,-0.134818521
4/18/2016,136.0073,137.2531,135.7743,136.7064,6581705,6581705,0.725967,0.534,136.5495,18-Apr-16,-0.130199313
4/19/2016,131.2751,131.7053,127.8155,129.0613,13190162,13190162,-7.6451,-5.592,129.2675,19-Apr-16,-0.17884161
4/20/2016,129.2764,131.9293,129.0613,130.9524,6754264,6754264,1.8911,1.465,131.011,20-Apr-16,-0.1668094
4/21/2016,131.3737,134.5464,131.2661,133.8115,6017675,6017675,2.8591,2.183,133.6288,21-Apr-16,-0.148618246
4/22/2016,133.937,135.3351,132.1982,133.0945,5191902,5191902,-0.717007,-0.536,133.3579,22-Apr-16,-0.153180191
4/25/2016,132.7898,133.453,131.8487,133.3723,2848935,2848935,0.277838,0.209,132.8766,25-Apr-16,-0.151412676
4/26/2016,133.2289,134.2507,132.5567,133.6143,2979800,2979800,0.24199,0.181,133.5153,26-Apr-16,-0.14987294
4/27/2016,133.8563,135.138,133.5157,134.8601,3111190,3111190,1.2458,0.932,134.5378,27-Apr-16,-0.141946481
4/28/2016,134.2148,134.6002,131.5036,131.8128,3791509,3791509,-3.0473,-2.26,132.5733,28-Apr-16,-0.161335066
4/29/2016,131.293,132.0548,129.2325,130.8001,4225790,4225790,-1.0128,-0.768,130.4824,29-Apr-16,-0.167778415
5/2/2016,131.3557,131.7501,129.4467,130.1996,3502443,3502443,-0.600494,-0.459,130.2126,2-May-16,-0.171599124
5/3/2016,129.6439,129.868,128.0754,129.1778,3584261,3584261,-1.0217,-0.785,128.9556,3-May-16,-0.178100373
5/4/2016,128.4877,129.9576,128.4429,129.2854,2577086,2577086,0.107553,0.083,129.2973,4-May-16,-0.177415763
5/5/2016,130.809,132.019,130.3609,131.275,6501228,6501228,1.9897,1.539,131.1473,5-May-16,-0.164756843
5/6/2016,131.085,133.8993,130.7321,133.2839,4895811,4895811,2.0089,1.53,132.6472,6-May-16,-0.151975125
5/9/2016,133.6549,134.1074,133.0306,133.3292,4302433,4302433,0.045247,0.034,133.4414,9-May-16,-0.151686902
5/10/2016,134.1436,135.7724,133.6911,135.7091,3992651,3992651,2.3799,1.785,135.1216,10-May-16,-0.13654468
5/11/2016,135.4738,136.7226,134.5961,134.7861,3093008,3093008,-0.923007,-0.68,135.5312,11-May-16,-0.142417309
5/12/2016,135.0214,135.1842,133.1211,134.6865,3249232,3249232,-0.099539,-0.074,134.3015,12-May-16,-0.143051019
5/13/2016,134.6413,135.6096,133.4016,133.673,2398002,2398002,-1.0135,-0.752,134.4281,13-May-16,-0.149499459
5/16/2016,133.6097,135.7272,133.4197,135.2476,3069126,3069126,1.5745,1.178,135.091,16-May-16,-0.139480994
5/17/2016,135.0214,135.2838,133.2839,133.9264,3490574,3490574,-1.3212,-0.977,134.1132,17-May-16,-0.14788719
5/18/2016,133.9174,134.397,132.4424,133.3292,2491086,2491086,-0.597238,-0.446,133.4388,18-May-16,-0.151686902
5/19/2016,132.551,132.9582,130.2661,131.1484,3685595,3685595,-2.1808,-1.636,131.135,19-May-16,-0.165562341
5/20/2016,131.8542,133.483,131.7094,133.2477,3671462,3671462,2.0994,1.601,132.85,20-May-16,-0.152205449
5/23/2016,133.5735,133.8812,132.7138,132.8134,2103786,2103786,-0.434357,-0.326,133.1376,23-May-16,-0.154968703
5/24/2016,132.9129,134.6051,132.9129,134.2069,2929257,2929257,1.3936,1.049,134.0223,24-May-16,-0.146102496
5/25/2016,134.768,137.6275,134.379,137.2655,4358039,4358039,3.0586,2.279,136.7643,25-May-16,-0.126642014
5/26/2016,137.1388,138.0076,136.6864,137.9442,3062943,3062943,0.67868,0.494,137.5306,26-May-16,-0.122323754
5/27/2016,137.8628,138.3876,137.6818,138.3062,2457112,2457112,0.361963,0.262,138.1145,27-May-16,-0.120020513
5/31/2016,138.0528,139.1839,137.7904,139.1206,5836645,5836645,0.814417,0.589,138.7363,31-May-16,-0.114838856
6/1/2016,138.451,138.6953,137.1298,138.0076,2663419,2663419,-1.113,-0.8,137.791,1-Jun-16,-0.121920369
6/2/2016,138.08,138.9034,137.6546,138.9034,2642601,2642601,0.895859,0.649,138.5389,2-Jun-16,-0.116220801
6/3/2016,137.908,138.4872,137.2746,138.3514,2328256,2328256,-0.551993,-0.397,137.933,3-Jun-16,-0.119732926
6/6/2016,138.5324,139.3106,137.8537,138.2066,2378662,2378662,-0.144786,-0.105,138.3985,6-Jun-16,-0.120654222
6/7/2016,138.7315,139.2925,138.1433,138.7496,4464985,4464985,0.542944,0.393,138.5963,7-Jun-16,-0.11719936
6/8/2016,138.9306,139.4373,138.4872,139.3559,2935036,2935036,0.606289,0.437,139.0663,8-Jun-16,-0.113341749
6/9/2016,138.3786,139.1387,138.2066,138.831,2021796,2021796,-0.524847,-0.377,138.6426,9-Jun-16,-0.116681449
6/10/2016,138.2609,138.7495,137.4194,137.8809,3120563,3120563,-0.950154,-0.684,137.919,10-Jun-16,-0.122726503
6/13/2016,137.2112,137.9985,135.9896,136.8945,3610407,3610407,-0.986348,-0.715,137.0139,13-Jun-16,-0.129002518
6/14/2016,136.8945,137.356,136.0982,136.6954,2865833,2865833,-0.199081,-0.145,136.6825,14-Jun-16,-0.130269301
6/15/2016,137.0574,137.3583,136.2792,136.3516,2260406,2260406,-0.343864,-0.252,136.7946,15-Jun-16,-0.132456744
6/16/2016,135.9082,136.9081,134.8313,136.6954,2449064,2449064,0.343864,0.252,135.9899,16-Jun-16,-0.130269301
6/17/2016,136.6049,138.1976,136.2832,137.537,4663870,4663870,0.841565,0.616,137.2626,17-Jun-16,-0.124914583
6/20/2016,138.089,139.9622,138.0166,139.003,3572102,3572102,1.466,1.066,139.3046,20-Jun-16,-0.115587091
6/21/2016,139.5007,139.8707,139.0753,139.4011,2760344,2760344,0.39816,0.286,139.4659,21-Jun-16,-0.113054162
6/22/2016,139.1296,139.9984,137.7904,138.3786,2833664,2833664,-1.0225,-0.734,138.6441,22-Jun-16,-0.119559865
6/23/2016,138.8582,140.6951,138.089,140.5775,3969369,3969369,2.1989,1.589,139.8051,23-Jun-16,-0.105569263
6/24/2016,135.7091,136.2882,132.2795,132.6505,9082793,9082793,-7.927,-5.639,133.9381,24-Jun-16,-0.156005161
6/27/2016,132.2795,132.6595,128.9494,129.8543,5166665,5166665,-2.7962,-2.108,129.9047,27-Jun-16,-0.173796111
6/28/2016,131.0126,131.8723,130.5059,131.8451,3997694,3997694,1.9908,1.533,131.1946,28-Jun-16,-0.161129555
6/29/2016,132.5691,134.3608,132.5238,134.3427,3367736,3367736,2.4975,1.894,133.6186,29-Jun-16,-0.145238462
6/30/2016,134.7046,137.4646,134.5327,137.347,3967126,3967126,3.0043,2.236,136.4804,30-Jun-16,-0.126123466
7/1/2016,137.718,138.4238,137.0031,137.8628,2658280,2658280,0.515799,0.376,137.8717,1-Jul-16,-0.122841666
7/5/2016,136.8131,137.5461,136.424,137.2565,2465240,2465240,-0.60629,-0.44,137.0921,5-Jul-16,-0.126699277
7/6/2016,137.4103,137.9171,135.6638,137.8809,2569393,2569393,0.624387,0.455,137.2151,6-Jul-16,-0.122726503
7/7/2016,138.2247,139.0745,137.4465,138.089,2138421,2138421,0.208128,0.151,138.1572,7-Jul-16,-0.121402458
7/8/2016,139.3559,139.8988,138.5234,139.7721,3040593,3040593,1.6831,1.219,139.5978,8-Jul-16,-0.110693657
7/11/2016,139.8988,141.2019,139.8083,140.5594,2833712,2833712,0.787272,0.563,140.6025,11-Jul-16,-0.105684425
7/12/2016,141.1657,142.1792,140.7313,142.1068,3843793,3843793,1.5474,1.101,141.8966,12-Jul-16,-0.095839023
7/13/2016,142.7493,143.2832,142.1249,142.9936,2746439,2746439,0.886812,0.624,142.8665,13-Jul-16,-0.090196717
7/14/2016,143.7085,146.0522,143.5004,145.0387,4637644,4637644,2.0451,1.43,144.9742,14-Jul-16,-0.077184675
7/15/2016,144.6948,144.7672,143.428,144.5862,4476810,4476810,-0.452455,-0.312,144.3089,15-Jul-16,-0.080063727
7/18/2016,144.1519,145.464,143.6361,144.6586,6729685,6729685,0.072393,0.05,144.6225,18-Jul-16,-0.079603079
7/19/2016,146.3961,146.7218,142.876,144.4053,7120017,7120017,-0.253377,-0.175,144.4351,19-Jul-16,-0.081214712
7/20/2016,144.7582,146.3327,144.4234,146.016,4376286,4376286,1.6107,1.115,145.5829,20-Jul-16,-0.07096656
7/21/2016,145.464,146.4594,144.6858,145.1925,4048975,4048975,-0.823465,-0.564,145.4093,21-Jul-16,-0.076206116
7/22/2016,145.4911,146.749,145.2188,146.6585,2520077,2520077,1.466,1.01,146.2365,22-Jul-16,-0.066878624
7/25/2016,146.5951,147.3915,146.3689,147.1833,2804578,2804578,0.524846,0.358,146.8868,25-Jul-16,-0.06353956
7/26/2016,147.1833,148.043,146.025,146.7037,2894559,2894559,-0.479604,-0.326,146.7514,26-Jul-16,-0.066591037
7/27/2016,146.7037,147.1109,145.8531,146.4413,2162680,2162680,-0.262421,-0.179,146.4198,27-Jul-16,-0.068260569
7/28/2016,146.0341,146.4232,145.4278,146.025,2340369,2340369,-0.416258,-0.284,146.0047,28-Jul-16,-0.070909297
7/29/2016,146.016,146.2965,144.8125,145.3464,3547546,3547546,-0.678681,-0.465,145.4278,29-Jul-16,-0.07522692
8/1/2016,145.3735,146.2784,144.6405,146.0974,2823588,2823588,0.751073,0.517,145.6699,1-Aug-16,-0.070448649
8/2/2016,145.9346,146.0973,145.1111,145.3102,3080899,3080899,-0.787271,-0.539,145.494,2-Aug-16,-0.075457244
8/3/2016,144.903,145.5635,144.6043,145.3916,2861659,2861659,0.081442,0.056,145.0744,3-Aug-16,-0.074939333
8/4/2016,145.5635,146.3237,144.8939,146.1879,2489068,2489068,0.796321,0.548,145.8132,4-Aug-16,-0.069872838
8/5/2016,146.5951,147.9615,146.206,147.9525,3812370,3812370,1.7646,1.207,147.4128,5-Aug-16,-0.05864549
8/8/2016,148.5276,149.0204,147.4779,147.8978,3039306,3039306,-0.054764,-0.037,148.03,8-Aug-16,-0.058993522
8/9/2016,148.0621,148.5659,147.5373,147.6513,2737530,2737530,-0.246436,-0.167,147.8896,9-Aug-16,-0.060561889
8/10/2016,148.0347,148.4637,147.8202,147.9343,2466675,2466675,0.282946,0.192,148.0829,10-Aug-16,-0.058761289
8/11/2016,148.0895,150.5538,148.0256,149.2577,8768585,8768585,1.3235,0.895,149.2267,11-Aug-16,-0.050341096
8/12/2016,148.9474,149.1939,147.4232,147.8156,2543079,2543079,-1.4421,-0.966,148.121,12-Aug-16,-0.059516523
8/15/2016,148.2264,148.7466,147.6605,147.7517,2970415,2970415,-0.06389,-0.043,148.0269,15-Aug-16,-0.05992309
8/16/2016,147.0489,147.7974,146.6656,146.6747,2210229,2210229,-1.077,-0.729,147.0157,16-Aug-16,-0.066775551
8/17/2016,146.9212,147.0946,145.8898,146.4374,3225919,3225919,-0.237308,-0.162,146.3349,17-Aug-16,-0.068285383
8/18/2016,146.8482,147.8613,146.4375,147.2771,3652013,3652013,0.839707,0.573,147.3316,18-Aug-16,-0.062942754
8/19/2016,146.8025,146.8664,145.5977,146.0723,2815184,2815184,-1.2048,-0.818,146.2879,19-Aug-16,-0.070608348
8/22/2016,146.0358,146.5561,145.2418,146.0358,2039331,2039331,-0.036508,-0.025,146.0327,22-Aug-16,-0.070840581
8/23/2016,146.337,147.2589,146.2458,146.2731,2838137,2838137,0.237309,0.163,146.5139,23-Aug-16,-0.069330749
8/24/2016,145.9354,146.2001,144.5024,145.1687,3645837,3645837,-1.1044,-0.755,144.9928,24-Aug-16,-0.076357545
8/25/2016,145.1231,145.616,144.5937,144.7854,2575023,2575023,-0.383345,-0.264,144.9501,25-Aug-16,-0.078796308
8/26/2016,145.0136,146.4374,144.0735,144.5024,2498909,2498909,-0.282944,-0.195,145.0926,26-Aug-16,-0.080596909
8/29/2016,144.9679,146.2275,144.6667,145.7803,2475879,2475879,1.2778,0.884,145.8494,29-Aug-16,-0.072466212
8/30/2016,145.8168,146.1727,144.9497,145.4882,1813343,1813343,-0.292071,-0.2,145.4418,30-Aug-16,-0.074324711
8/31/2016,145.7255,145.7255,144.4477,145.0136,2323649,2323649,-0.474618,-0.326,144.9216,31-Aug-16,-0.077344375
9/1/2016,144.5024,145.689,144.3017,145.616,2358385,2358385,0.602399,0.415,145.195,1-Sep-16,-0.073511578
9/2/2016,145.9263,146.5561,145.26,145.6251,2315366,2315366,0.009128,0.006,145.8164,2-Sep-16,-0.073453679
9/6/2016,145.9263,146.8208,145.2235,146.3553,2994056,2994056,0.730179,0.501,146.0155,6-Sep-16,-0.068807748
9/7/2016,146.2092,147.6422,146.0358,147.5327,2867257,2867257,1.1774,0.804,147.2118,7-Sep-16,-0.061316487
9/8/2016,146.5378,147.1402,144.904,145.1231,3963164,3963164,-2.4096,-1.633,145.5874,8-Sep-16,-0.076647677
9/9/2016,144.2378,144.5755,142.0655,142.102,5185972,5185972,-3.0211,-2.082,143.063,9-Sep-16,-0.095869563
9/12/2016,141.7095,144.6941,141.3262,144.4751,4367529,4367529,2.3731,1.67,143.5834,12-Sep-16,-0.080770606
9/13/2016,143.8727,144.1465,141.9286,142.2115,3636719,3636719,-2.2636,-1.567,142.7638,13-Sep-16,-0.095172864
9/14/2016,142.1111,142.2663,140.0027,140.6051,3860553,3860553,-1.6064,-1.13,141.0413,14-Sep-16,-0.105393657
9/15/2016,140.8333,142.6861,139.8384,142.0746,3662573,3662573,1.4695,1.045,141.673,15-Sep-16,-0.096043896
9/16/2016,141.5087,141.8373,140.0757,140.4134,6463644,6463644,-1.6612,-1.169,140.8656,16-Sep-16,-0.106613357
9/19/2016,141.3536,142.5583,141.0615,141.3536,2450117,2450117,0.940105,0.67,141.8078,19-Sep-16,-0.100631292
9/20/2016,142.2663,142.9052,140.9702,140.9702,2159092,2159092,-0.383344,-0.271,141.5462,20-Sep-16,-0.103070692
9/21/2016,141.3901,142.0929,140.4408,141.9559,2473895,2473895,0.985741,0.699,141.3695,21-Sep-16,-0.096799131
9/22/2016,142.5218,143.4985,142.102,142.4853,2691115,2691115,0.52938,0.373,142.8678,22-Sep-16,-0.093430799
9/23/2016,142.0381,142.4214,141.2075,141.454,2702153,2702153,-1.0314,-0.724,141.6587,23-Sep-16,-0.099992492
9/26/2016,140.9793,140.9793,140.0666,140.5412,2533325,2533325,-0.912723,-0.645,140.5143,26-Sep-16,-0.105800224
9/27/2016,140.8516,143.0877,140.3861,143.0877,2987195,2987195,2.5465,1.812,142.533,27-Sep-16,-0.089598002
9/28/2016,143.2885,144.7808,142.5949,144.4751,3310008,3310008,1.3873,0.97,143.9007,28-Sep-16,-0.080770606
9/29/2016,144.7854,150.5994,143.7175,144.3108,3374838,3374838,-0.164291,-0.114,144.9091,29-Sep-16,-0.081815972
9/30/2016,145.0318,145.888,144.2651,144.9862,3596878,3596878,0.675415,0.468,145.2241,30-Sep-16,-0.077518709
10/3/2016,144.2651,144.5481,143.3159,143.8544,2227800,2227800,-1.1318,-0.781,143.8712,3-Oct-16,-0.084719838
10/4/2016,143.9092,144.6941,142.2206,142.8048,2884146,2884146,-1.0496,-0.73,143.0908,4-Oct-16,-0.091397966
10/5/2016,143.3615,144.0552,143.0421,143.3707,1684458,1684458,0.565889,0.396,143.5554,5-Oct-16,-0.087797401
10/6/2016,143.1516,143.6901,142.2845,143.1881,1950106,1950106,-0.182545,-0.127,143.163,6-Oct-16,-0.088959202
10/7/2016,143.4254,143.9366,141.3444,142.0837,2671852,2671852,-1.1044,-0.771,142.509,7-Oct-16,-0.095985997
10/10/2016,143.033,144.6576,142.9828,143.3159,2481288,2481288,1.2322,0.867,143.6159,10-Oct-16,-0.088146069
10/11/2016,143.0512,143.252,140.4591,141.2805,2901326,2901326,-2.0354,-1.42,141.5061,11-Oct-16,-0.101096394
